SMILES,pIC50_pred,IC50_nM_est,IC50_tier,docking_pred,zbg_tag,pains_brenk_flagged,soft_metabolic_liability,sa_score,MW,cLogP,HBD,HBA,TPSA,RotB,l_shape_2d_proxy,pIC50_hdac1_pred,pIC50_hdac6_pred,selectivity_vs_hdac1,selectivity_vs_hdac6,docking_hdac1_pred,docking_hdac6_pred,docking_selectivity,passes_ic50_selectivity,periphery_touched,ic50_model_max_similarity,dock_model_max_similarity,ic50_model_low_confidence,dock_model_low_confidence,zbg_precedent_count,zbg_low_precedent,zbg_real_pic50_ceiling,exceeds_real_precedent,cluster_id,cluster_size
CNC(=O)Nc1ccc2c(c1)CN(C(=O)[C@H](N)Cc1ccc(C)c(-c3ccccc3)c1C(=O)NC)C2,7.153104382332416,70.2903357318206,Tier 1 (<150 nM),-8.108959502588556,alpha-amino-amide,False,False,3.094766806429881,485.58800000000025,3.1851200000000013,4,4,116.56,6,3.5573718816683937,5.786217191792805,5.726148215221472,1.366887190539611,1.4269561671109443,-5.801040934588972,-6.849258201277432,1.2597013013111242,True,False,0.5416666666666666,0.32098765432098764,False,True,58,False,6.995678626217357,True,0,19
CNC(=O)c1c(C[C@@H](N)C(=O)N2Cc3ccc(C(=O)NC(C)=O)cc3C2)ccc(C)c1-c1ccccc1,7.1378748804819745,72.79895068942481,Tier 1 (<150 nM),-7.9251651777405305,alpha-amino-amide,False,True,3.1253027041126176,498.58300000000025,2.7101200000000008,3,5,121.6,6,3.5103636764647184,5.387793171563124,5.79705857165689,1.7500817089188505,1.3408163088250848,-6.032183622875025,-6.999271792970047,0.9258933847704833,True,False,0.5671641791044776,0.35526315789473684,False,False,58,False,6.995678626217357,True,0,19
CCc1cc2c(cc1C(C)=O)CN(C(=O)[C@H](N)Cc1ccc(C)c(-c3ccccc3C)c1C(=O)NC)C2,7.117409668260437,76.31156000423472,Tier 1 (<150 nM),-7.014992603621937,alpha-amino-amide,False,False,3.2811561241363396,497.63900000000024,4.507240000000004,2,4,92.5,7,3.4310383059085834,5.731538351188271,5.992902509238279,1.3858713170721657,1.1245071590221576,-5.793761163646838,-6.424980630755776,0.5900119728661606,True,False,0.4722222222222222,0.2911392405063291,False,True,58,False,6.995678626217357,True,0,19
CNC(=O)c1c(C[C@@H](N)C(=O)N2Cc3cc(Cl)c(C(C)=O)cc3C2)ccc(C)c1-c1ccccc1,7.087806354378095,81.69465548017925,Tier 1 (<150 nM),-7.418326146483078,alpha-amino-amide,False,False,3.1607168958022633,490.00300000000027,4.289820000000003,2,4,92.5,6,3.5566445705756218,5.499096372875648,5.869366676760784,1.588709981502447,1.2184396776173116,-4.9835619648009555,-6.38601086335746,1.0323152831256177,True,False,0.5142857142857142,0.30952380952380953,False,True,58,False,6.995678626217357,True,0,19
CNC(=O)c1c(C[C@@H](N)C(=O)N2Cc3ccc(NC)cc3C2)ccc(C)c1-c1ccccc1,7.083278072787687,82.5509218119188,Tier 1 (<150 nM),-7.936845089135145,alpha-amino-amide,False,False,3.054306399195889,442.5630000000002,3.475520000000002,3,4,87.46,6,3.2700342204611372,5.660391416726834,5.875123409889897,1.4228866560608529,1.2081546628977904,-5.63652034976366,-6.75525116462223,1.1815939245129155,True,False,0.5147058823529411,0.3,False,True,58,False,6.995678626217357,True,0,19
CNC(=O)c1c(C[C@@H](N)C(=O)N2Cc3ccc(NC)cc3C2)cc(C)c(C)c1-c1ccccc1,7.028475868724358,93.65352563891489,Tier 1 (<150 nM),-7.467760238217926,alpha-amino-amide,False,False,3.1413079690103913,456.59000000000026,3.783940000000003,3,4,87.46,6,2.9983881520559392,5.580383821848282,5.807962597723252,1.4480920468760754,1.2205132710011055,-5.215355052222975,-6.940121101547428,0.5276391366704978,True,False,0.4722222222222222,0.2891566265060241,False,True,58,False,6.995678626217357,True,0,19
CNC(=O)c1c(C[C@@H](N)C(=O)N2Cc3ccc(C(C)=O)cc3C2)ccc(C)c1-c1cccc(C#N)c1,7.028210108294665,93.71085314172095,Tier 1 (<150 nM),-7.097289982058534,alpha-amino-amide,False,False,3.2059277188441992,480.56800000000027,3.5081000000000024,2,5,116.28999999999999,6,3.2373193226463446,5.581959994496098,6.1253418984821515,1.446250113798567,0.9028682098125138,-6.489545336426203,-6.7388828419543705,0.3584071401041635,False,False,0.5135135135135135,0.3023255813953488,False,True,58,False,6.995678626217357,True,0,19
CNC(=O)c1c(C[C@@H](N)C(=O)N2Cc3ccc(C(C)=O)cc3C2)ccc(C)c1-c1ccccc1,7.0234978725014,94.73318252314046,Tier 1 (<150 nM),-8.126631309425376,alpha-amino-amide,False,False,3.0074477260954104,455.5580000000002,3.636420000000002,2,4,92.5,6,3.211859121842216,5.4068696244996985,5.885524351444997,1.6166282480017014,1.137973521056403,-5.1660739067142325,-6.616271714634162,1.5103595947912138,True,False,0.5757575757575758,0.3157894736842105,False,True,58,False,6.995678626217357,True,0,19
CCc1cc2c(cc1C(=O)NC)CN(C(=O)[C@H](N)Cc1ccc(Cl)cc1C(=O)CC(CC)CC)C2,6.990232555817615,102.27451864830857,Tier 1 (<150 nM),-7.499667014647563,alpha-amino-amide,False,False,3.322495018324072,498.06700000000035,4.683200000000004,2,4,92.5,10,2.690367209330707,5.738943452624719,6.116127888272966,1.2512891031928959,0.8741046675446489,-6.137121547350433,-6.514688609478192,0.9849784051693709,False,True,0.5757575757575758,0.2875,False,True,58,False,6.995678626217357,False,3,9
CCc1ccc(C[C@@H](N)C(=O)N2Cc3ccc(C(C)=O)cc3C2)c(C(=O)NC)c1-c1ccccc1,6.985501185301109,103.39482790682897,Tier 1 (<150 nM),-7.8842619474242115,alpha-amino-amide,False,False,3.0530232561576653,469.5850000000002,3.8904000000000023,2,4,92.5,7,2.918961048876778,5.532282750916757,5.845173957746634,1.4532184343843522,1.140327227554475,-4.765016198654572,-6.6278196788923625,1.256442268531849,True,False,0.5757575757575758,0.3188405797101449,False,True,58,False,6.995678626217357,False,0,19
