SMILES,pIC50_pred,IC50_nM_est,IC50_tier,docking_pred,zbg_tag,pains_brenk_flagged,soft_metabolic_liability,sa_score,MW,cLogP,HBD,HBA,TPSA,RotB,l_shape_2d_proxy,pIC50_hdac1_pred,pIC50_hdac6_pred,selectivity_vs_hdac1,selectivity_vs_hdac6,docking_hdac1_pred,docking_hdac6_pred,docking_selectivity,passes_ic50_selectivity,ic50_model_max_similarity,dock_model_max_similarity,ic50_model_low_confidence,dock_model_low_confidence,zbg_precedent_count,zbg_low_precedent,zbg_real_pic50_ceiling,exceeds_real_precedent,cluster_id,cluster_size
CC1CC(N)N2C(=S)Sc3ccc(Cc4ccoc4C(C)(C)C)c(N4CCNCC4)c3C2=N1,7.5071775915820655,31.104441550310533,Tier 1 (<150 nM),-7.341507067619342,Cyclic-thione,True,False,4.4678838745136815,483.7070000000004,4.093700000000003,2,7,70.03,3,1.7772963475682015,6.26993422514002,6.939786176126603,1.237243366442046,0.5673914154554627,-6.883865817417729,-6.096864186547849,0.45764125020161295,False,0.323943661971831,0.20618556701030927,True,True,50,False,7.244125144327508,True,1,41
COCCC1CC(N)N2C(=S)Sc3ccc(CCCNCN)c(N4CCNCC4)c3C2=N1,7.502213432630032,31.462017433492246,Tier 1 (<150 nM),-7.157713002549993,Cyclic-thione,True,False,4.421485653613128,477.7040000000004,1.0674000000000026,4,9,104.17,9,1.2652531791421608,5.866784501226911,6.225131604632555,1.635428931403121,1.2770818279974767,-5.355030551418301,-6.551458858358422,0.6062541441915714,False,0.31313131313131315,0.23469387755102042,True,True,50,False,7.244125144327508,True,1,41
Cc1ccccc1CC(=O)c1cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc(C#N)c1C,7.501875934172108,31.486476665077014,Tier 1 (<150 nM),-7.082143396947698,Acylurea,False,True,3.835535828807732,444.5350000000003,3.134120000000002,2,5,102.29999999999998,5,2.0706613878062274,6.521891238619147,6.174407900303641,0.979984695552961,1.3274680338684668,-5.722244763865685,-6.386299919561788,0.6958434773859103,False,0.5172413793103449,0.32941176470588235,False,True,24,False,8.481486060122112,False,2,39
N#CCc1cc(C(=O)NC(=O)NC2CN3CCC2CC3)ccc1Cc1ccc(CC(=O)C#N)cc1,7.491459169687886,32.250825120605256,Tier 1 (<150 nM),-8.420838753764938,Acylurea,True,True,4.048180255628219,469.5450000000003,2.5122600000000004,2,6,126.09,7,2.2770482169132653,7.209794387133586,6.36601805230335,0.2816647825542997,1.1254411173845362,-6.970371080978836,-6.769527924256227,1.4504676727861021,False,0.5357142857142857,0.3023255813953488,False,True,24,False,8.481486060122112,False,2,39
NC(=O)c1cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc(-c2ccccc2)c1N1CCOCC1,7.47527048084228,33.47568859062094,Tier 1 (<150 nM),-7.36971554686888,Acylurea,False,True,3.8198456493829784,477.56500000000034,1.8227000000000004,3,6,116.99999999999999,5,2.4354803651728556,6.688949198913731,6.590338964924299,0.786321281928549,0.8849315159179811,-6.210199487587635,-6.622409012531156,0.7473065343377243,False,0.5254237288135594,0.2976190476190476,False,True,24,False,8.481486060122112,False,7,12
CCCNC(=O)C1CC(N)N2C(=S)Sc3ccc(CCOCC)c(N4CCNCC4)c3C2=N1,7.468377213894323,34.011265071657874,Tier 1 (<150 nM),-7.785598841175114,Cyclic-thione,True,False,4.2655865142898275,490.6990000000004,1.697700000000002,3,8,95.22,8,1.142281985627102,5.775920267001565,6.925983761867878,1.692456946892758,0.5423934520264453,-6.171198640025929,-6.834754392940184,0.9508444482349301,False,0.33707865168539325,0.2857142857142857,True,True,50,False,7.244125144327508,True,1,41
N#CCCCCc1ccc2c(c1N1CCN(C3CC3)CC1)C1=NC(N)CC(CF)N1C(=S)S2,7.4649912865743975,34.27746637039856,Tier 1 (<150 nM),-7.798253818343838,Cyclic-thione,True,False,4.354931031474772,486.6860000000002,3.673180000000002,1,7,71.89,7,1.428759624575104,6.1465945376406745,6.747024993584921,1.318396748933723,0.7179662929894768,-6.8522335311324305,-6.617440018299846,0.9460202872114074,False,0.2916666666666667,0.18446601941747573,True,True,50,False,7.244125144327508,True,3,3
CC1CC(N)N2C(=S)Sc3ccc(CCCc4ccncc4)c(N4CCNCC4)c3C2=N1,7.462956781177249,34.43842004576996,Tier 1 (<150 nM),-7.242185479299773,Cyclic-thione,True,False,4.112000601288175,466.68000000000023,3.1827000000000014,2,7,69.78,5,1.8787906571344997,6.052209775424744,6.192267315188504,1.410747005752505,1.2706894659887453,-6.533948473610772,-6.509535180686681,0.7082370056890017,False,0.3088235294117647,0.19318181818181818,True,True,50,False,7.244125144327508,True,1,41
CC1CC(N)N2C(=S)Sc3ccc(CCCCOCO)c(N4CCNCC4)c3C2=N1,7.4546826538182795,35.10082678291295,Tier 1 (<150 nM),-7.4590457693225805,Cyclic-thione,True,False,4.315891118879547,449.6460000000003,1.9014999999999997,3,8,86.35,7,1.921392434243143,6.000009459259322,6.077128332385294,1.454673194558958,1.377554321432986,-6.465261780117367,-6.6537537086436895,0.8052920606788909,False,0.34831460674157305,0.21212121212121213,True,True,50,False,7.244125144327508,True,1,41
CC1CC(N)N2C(=S)Sc3ccc(CCCCCc4ccncc4)c(N4CCNCC4)c3C2=N1,7.450888219302328,35.408846626279775,Tier 1 (<150 nM),-7.147807606330409,Cyclic-thione,True,False,4.084087445111781,494.7340000000003,3.962900000000003,2,7,69.78,7,2.2531378888129505,6.339158682975985,6.146768348819039,1.1117295363263429,1.304119870483289,-5.930491617188968,-6.210143471153268,0.9376641351771413,False,0.30434782608695654,0.19101123595505617,True,True,50,False,7.244125144327508,True,1,41
