SMILES,pIC50_pred,IC50_nM_est,IC50_tier,docking_pred,zbg_tag,pains_brenk_flagged,soft_metabolic_liability,sa_score,MW,cLogP,HBD,HBA,TPSA,RotB,l_shape_2d_proxy,pIC50_hdac1_pred,pIC50_hdac6_pred,selectivity_vs_hdac1,selectivity_vs_hdac6,docking_hdac1_pred,docking_hdac6_pred,docking_selectivity,passes_ic50_selectivity,ic50_model_max_similarity,dock_model_max_similarity,ic50_model_low_confidence,dock_model_low_confidence,zbg_precedent_count,zbg_low_precedent,zbg_real_pic50_ceiling,exceeds_real_precedent,cluster_id,cluster_size
CCC(=O)c1cc2c(c(Br)c1NC)CN(C(=O)[C@H](N)Cc1ccc(Cl)cc1Cl)C2,7.125379987350724,74.92383739418408,Tier 1 (<150 nM),-7.921182279927632,alpha-amino-amide,False,False,3.3598077198018306,499.2360000000002,4.802500000000003,2,4,75.43,6,2.791453634532251,5.8689330306259455,6.095290255636285,1.256446956724779,1.0300897317144395,-6.310739026405318,-6.957997783399793,0.9631844965278393,False,0.6779661016949152,0.25,False,True,59,False,6.995678626217357,True,0,56
CCc1cc2c(cc1C(=O)NC)CN(C(=O)[C@H](N)Cc1ccc(CF)c(C(C)(C)C)c1C)C2,7.106038060042204,78.33609887537766,Tier 1 (<150 nM),-7.585898867969235,alpha-amino-amide,False,False,3.4880047904747817,453.6020000000003,4.096220000000003,2,3,75.43,6,3.559016217615682,5.844331355683591,6.32149768442947,1.2617067043586125,0.7845403756127336,-6.221243200499892,-6.949516680319317,0.636382187649918,False,0.5538461538461539,0.25316455696202533,False,True,59,False,6.995678626217357,True,0,56
CCCC(=O)Nc1cc2c(cc1C(=O)NC)CN(C(=O)[C@H](N)Cc1ccc(Cl)cc1Cl)C2,7.047929543364365,89.55100345067606,Tier 1 (<150 nM),-7.818970791923265,alpha-amino-amide,False,False,2.9697602678607495,477.3920000000003,3.503800000000002,3,4,104.53,7,2.126206776098585,5.990071278992922,6.082954348845047,1.0578582643714434,0.9649751945193179,-5.0666436532620205,-6.496027073282647,1.3229437186406177,False,0.6885245901639344,0.32142857142857145,False,True,59,False,6.995678626217357,True,0,56
CNC(=O)c1cc2c(cc1NC)CN(C(=O)[C@H](N)Cc1ccc(Cl)c(-c3ccccc3)c1Cl)C2,7.046191102292487,89.91018633181393,Tier 1 (<150 nM),-7.434897191826299,alpha-amino-amide,False,False,3.1615685358120107,497.4260000000003,4.473900000000003,3,4,87.46000000000001,6,3.684455896896284,6.21643331945098,6.078584359578016,0.829757782841507,0.9676067427144712,-5.3073924205222935,-6.537411716643552,0.897485475182747,False,0.6031746031746031,0.3026315789473684,False,True,59,False,6.995678626217357,True,0,56
CNC(=O)c1cc2c(cc1Cl)CN(C(=O)[C@H](N)Cc1ccc(C(C)NC)cc1Cl)C2,7.040767964657541,91.03995520085738,Tier 1 (<150 nM),-7.252894170179695,alpha-amino-amide,False,False,3.2997505542824896,449.3820000000002,3.0456000000000003,3,4,87.46000000000001,6,2.9279031087006566,6.296918513968403,6.220052999405356,0.7438494506891384,0.8207149652521855,-6.255872565882834,-6.876087520750977,0.3768066494287181,False,0.6333333333333333,0.2898550724637681,False,True,59,False,6.995678626217357,True,0,56
CNC(=O)c1cc2c(cc1NCCC(C)C)CN(C(=O)[C@H](N)Cc1ccc(Cl)cc1Cl)C2,7.012704728315652,97.11700298585502,Tier 1 (<150 nM),-7.719590438839715,alpha-amino-amide,False,False,3.0675691839446673,477.43600000000026,4.223200000000003,3,4,87.46000000000001,8,2.783703179322207,6.055387897540555,6.2815587030398055,0.9573168307750963,0.7311460252758462,-6.021497932889352,-6.375533389772255,1.3440570490674597,False,0.6885245901639344,0.2804878048780488,False,True,59,False,6.995678626217357,True,0,56
CNC(=O)c1cc2c(cc1C)CN(C(=O)[C@H](N)Cc1ccc(Cl)c(CCCF)c1Cl)C2,6.970082841701661,107.13149323506855,Tier 1 (<150 nM),-7.695577525887386,alpha-amino-amide,False,False,3.30404333560773,466.38400000000024,3.9757200000000026,2,3,75.43,7,3.133465020566846,6.260822308019086,6.970766911180216,0.709260533682575,-0.0006840694785550383,-5.973280166794477,-6.72458824807137,0.9709892778160158,False,0.6,0.275,False,True,59,False,6.995678626217357,False,0,56
CNC(=O)c1cc2c(cc1NC(C)C)CN(C(=O)[C@H](N)Cc1ccc(Cl)cc1Cl)C2,6.968762416752687,107.45771050460893,Tier 1 (<150 nM),-7.858048484193657,alpha-amino-amide,False,False,3.0429840454961985,449.3820000000002,3.5855000000000024,3,4,87.46000000000001,6,2.8398497231575592,5.825916158275825,6.105930675860121,1.1428462584768626,0.8628317408925668,-5.74875318068273,-6.593137252987973,1.2649112312056836,False,0.75,0.3116883116883117,False,True,59,False,6.995678626217357,False,0,56
CNC(=O)c1cc2c(cc1NC(=O)CF)CN(C(=O)[C@H](N)Cc1ccc(Cl)cc1Cl)C2,6.964015613364355,108.63865661228965,Tier 1 (<150 nM),-8.234697655201842,alpha-amino-amide,False,False,3.1077048740692677,467.3280000000002,2.6732000000000014,3,4,104.53,6,2.815934531939549,5.760743034153045,6.09137816294029,1.2032725792113101,0.8726374504240644,-5.567083425963128,-6.721176004030835,1.5135216511710068,False,0.711864406779661,0.2804878048780488,False,True,59,False,6.995678626217357,False,0,56
CNC(=O)c1cc2c(cc1C(C)(C)C)CN(C(=O)[C@H](N)Cc1ccc(Cl)cc1Cl)C2,6.940100229167847,114.78886740738857,Tier 1 (<150 nM),-8.110201383481837,alpha-amino-amide,False,False,3.0655121463925923,448.3940000000001,4.062700000000003,2,3,75.43,4,2.806245027664645,5.694807905978871,5.9814859796835425,1.2452923231889752,0.9586142494843042,-5.921370007781483,-6.78531154362391,1.324889839857926,True,0.75,0.2894736842105263,False,True,59,False,6.995678626217357,False,0,56
