SMILES,pIC50_pred,IC50_nM_est,IC50_tier,docking_pred,zbg_tag,pains_brenk_flagged,soft_metabolic_liability,sa_score,MW,cLogP,HBD,HBA,TPSA,RotB,l_shape_2d_proxy,pIC50_hdac1_pred,pIC50_hdac6_pred,selectivity_vs_hdac1,selectivity_vs_hdac6,docking_hdac1_pred,docking_hdac6_pred,docking_selectivity,passes_ic50_selectivity,ic50_model_max_similarity,dock_model_max_similarity,ic50_model_low_confidence,dock_model_low_confidence,zbg_precedent_count,zbg_low_precedent,zbg_real_pic50_ceiling,exceeds_real_precedent,cluster_id,cluster_size
CNC(=O)c1cccc(C(Cl)(OC(Cl)CC#N)n2cccc(O)c2=S)c1Br,6.700869040793794,199.1273706528121,Tier 2 (150-300 nM),-7.54401428682332,3-HPT,True,False,4.314237161734372,491.1940000000001,4.437870000000003,2,5,87.28,6,1.6082690737784835,5.673863105158997,5.1995973099585955,1.0270059356347971,1.5012717308351986,-6.370493902641396,-6.947487247023583,0.5965270397997378,True,0.3384615384615385,0.25,True,True,27,False,6.247789037426088,True,1,2
CNC(=O)c1cc(C)cc(C(Cl)(OC(C)Cl)n2cccc(O)c2=S)c1Br,6.350750142673864,445.91271611776835,Tier 3 (300-500 nM),-7.582256534984492,3-HPT,True,False,4.183103735129013,480.21100000000007,4.852510000000004,2,4,63.489999999999995,5,1.8380223733319285,6.119274104290824,6.337566380794275,0.23147603838304054,0.013183761879589362,-5.364969427189044,-6.772254905512598,0.8100016294718948,False,0.38235294117647056,0.23809523809523808,False,True,27,False,6.247789037426088,True,1,2
O=C(O)[C@H]1/C(=C/C(OCc2ccoc2)Oc2ccccc2Oc2ccccc2F)O[C@@H]2CC(=O)N21,6.743427078894856,180.5397850709997,Tier 2 (150-300 nM),-7.0739987108006845,Carboxylate,True,False,4.133974888557977,481.43200000000024,4.058400000000003,1,7,107.67,9,1.0939756244390106,6.867846246193623,6.493453980376189,-0.12441916729876734,0.24997309851866678,-4.9025400449692915,-5.9306887533267245,1.14330995747396,False,0.4426229508196721,0.23595505617977527,False,True,148,False,9.69897000433602,False,0,3
CC(=O)OC(/C=C1\O[C@@H]2CC(=O)N2[C@H]1C(=O)O)OCC(C)Cc1ccncc1,6.532013693052703,293.7557031034834,Tier 2 (150-300 nM),-7.494177108260053,Carboxylate,True,True,4.441292639423779,390.39200000000017,1.0916999999999992,1,7,115.26,8,2.518033838754786,6.223950887017287,5.166699220201114,0.3080628060354167,1.3653144728515896,-6.603110110659343,-6.825603489011838,0.6685736192482148,False,0.43859649122807015,0.24175824175824176,False,True,148,False,9.69897000433602,False,2,2
CCC(COC(/C=C1\O[C@@H]2CC(=O)N2[C@H]1C(=O)O)OC(C)=O)Cc1ccncc1,6.419563500555334,380.5717080761503,Tier 3 (300-500 nM),-7.693108852044902,Carboxylate,True,True,4.469155012995029,404.41900000000015,1.4817999999999991,1,7,115.26,9,2.5534796809436404,6.3418464827854475,5.299358366597745,0.07771701776988671,1.1202051339575894,-6.433789638109021,-6.957493011610866,0.7356158404340354,False,0.43103448275862066,0.23333333333333334,False,True,148,False,9.69897000433602,False,2,2
O=C(O)[C@H]1/C(=C/C(OCc2ccoc2)Oc2ccccc2O)O[C@@H]2CC(=O)N21,6.413849107137954,385.61231294480814,Tier 3 (300-500 nM),-7.602379295373065,Carboxylate,True,False,4.27884368650138,387.34400000000016,1.8325999999999998,2,7,118.67,7,1.8981669813333208,6.670708503993551,6.536261113405643,-0.2568593968555968,-0.12241200626768833,-6.027210425789707,-6.535626576429843,1.0667527189432215,False,0.47368421052631576,0.24,False,True,148,False,9.69897000433602,False,0,3
Cc1cc(CCCCC(=O)OC(/C=C2\O[C@@H]3CC(=O)N3[C@H]2C(=O)O)OC(C)(C)C)ccn1,6.3374613705735925,459.76788193487266,Tier 3 (300-500 nM),-7.015773048050557,Carboxylate,True,True,4.264041135982906,446.5000000000002,2.7129200000000004,1,7,115.26,9,2.16737583137178,6.359284908448713,6.163164580038717,-0.021823537875120813,0.1742967905348758,-5.957732706069585,-6.836456640109811,0.1793164079407461,False,0.3804347826086957,0.24731182795698925,False,True,148,False,9.69897000433602,False,3,1
N#CCN1CCN(C2(c3coc(C#N)c3)CCN=C3c4ccc(C#N)cc4SC(=S)N32)CC1,7.280250314705262,52.45050636515864,Tier 1 (<150 nM),-7.436383602986963,Cyclic-thione,True,False,4.3948438734024995,473.5870000000002,2.8600400000000015,0,9,106.58999999999999,3,1.7880867692667046,6.894464453402082,5.871279650770677,0.38578586130318016,1.4089706639345856,-6.565915739036652,-6.744342080151709,0.6920415228352539,False,0.47619047619047616,0.2111111111111111,False,True,50,False,7.244125144327508,True,5,1
CCC1c2ccc(CNC)cc2C(C(N)=O)(C2CC2)N1C(=O)[C@H](N)Cc1ccc(Cl)cc1Cl,6.365406288663175,431.1155733665435,Tier 3 (300-500 nM),-7.302591730307726,alpha-amino-amide,False,False,4.002717956467606,489.44700000000023,3.6667000000000023,3,4,101.45,8,2.3683462895951433,6.159964013105576,6.452550248158694,0.20544227555759953,-0.08714395949551879,-6.06808736679431,-6.356374651284035,0.9462170790236906,False,0.5588235294117647,0.2826086956521739,False,True,59,False,6.995678626217357,False,4,1
