canonical_smiles,pIC50,n_measurements
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(NC(=O)CCCCCCC(=O)NO)c3)n2)cc1,9.09151498112135,1
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(OCCCCCC(=O)NO)c3)n2)cc1,8.619788758288394,1
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(OCCCCCCC(=O)NO)c3)n2)cc1,8.744727494896694,1
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(OCCCCCCCC(=O)NO)c3)n2)cc1,8.173925197299173,1
CC(=O)Nc1ccc(-c2nc(Nc3ccc(OCCCCCC(=O)NO)cc3)ncc2C)cc1,8.455931955649724,1
CC(=O)Nc1ccc(-c2nc(Nc3cccc(OCCCCCCC(=O)NO)c3)ncc2C)cc1,8.214670164989233,1
CC(=O)Nc1ccc(-c2nc(Nc3cccc(OCCCCCCCC(=O)NO)c3)ncc2C)cc1,8.013228265733755,1
CC(=O)Nc1ccc(C(=O)COc2nc(C)cc(=O)[nH]2)cc1,4.055517327849832,1
CC(=O)Nc1ccc(C(=O)CSc2nc(C)cc(=O)[nH]2)cc1,4.950781977329818,2
CC(=O)Nc1ccc(C(=O)NO)cc1,6.642585819046464,3
CC(=O)Nc1ccc(C(=O)NO)cc1F,7.236572006437063,1
CC(=O)Nc1cccc(-c2cn(Cc3c(F)cc(-c4nnc(C(F)F)o4)cc3F)nn2)c1,7.468521082957745,1
CC(=O)Nc1cccc(-c2cn(Cc3ccc(-c4nnc(C(F)F)o4)cc3)nn2)c1,7.259637310505756,1
CC(=O)Nc1cccc(-c2cn(Cc3ccc(-c4nnc(C(F)F)o4)cn3)nn2)c1,7.769551078621726,1
CC(=O)Nc1cccc(-c2cn(Cc3ccc(C(=O)NNC(=O)C(F)F)cc3F)nn2)c1,7.2441251443275085,1
CC(=O)Nc1cccc(-c2csc(NC(=O)CCCCCC(=O)Nc3ccccc3N)n2)c1,4.950781977329818,1
CC(=O)Nc1cccc(N2C(=O)N(Cc3ccc(-c4nnc(C(F)F)o4)cn3)C(=O)C2(C)C)c1,7.455931955649724,2
CC(=O)Nc1cnc(-c2noc(C(F)(F)F)n2)cn1,5.769551078621726,1
CC(=O)SCC(=O)NCCCCCOc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2cc1C(N)=O,7.568636235841012,1
CC(=O)SCC(=O)NCCCCCOc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,8.048662481204083,1
CC(=O)SCC(=O)c1ccc(CCCN)cc1,6.455931955649724,1
CC(=O)SCC(=O)c1ccc(CCN)cc1,6.6777807052660805,1
CC(=O)SCC(=O)c1ccc(CN)cc1,6.494850021680094,1
CC(=O)SCC(=O)c1cccc(CCCN)c1,6.0,1
CC(=O)SCC(=O)c1cccc(CCN)c1,6.221848749616356,1
CC(=O)SCC(=O)c1cccc(CN)c1,5.958607314841775,1
CC(=O)SCC/C=C/[C@@H]1CC(=O)NCc2ccc(cc2)C2=N[C@@](C)(CS2)C(=O)N[C@@H](C(C)C)C(=O)O1,5.79317412396815,1
CC(=O)SCC/C=C/[C@@H]1CC(=O)N[C@H](C(C)C)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H](C(C)C)c2cn(nn2)CC(=O)O1,5.061980902523789,1
CC(=O)SCC/C=C/[C@@H]1CC(=O)N[C@H](C(C)C)C(=O)N[C@H](Cc2cn(C)cn2)C(=O)N[C@H](C(C)C)c2cn(nn2)CC(=O)O1,5.004803708402821,1
CC(=O)SCCCCCC(NC(=O)OCc1ccccc1)C(=O)Nc1cccc2cccnc12,7.468521082957745,1
CC(=O)SCCCCCCNC(=O)c1cc(-c2ccc(F)cc2)nn1C,5.0,1
CC(=O)SCCCCC[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCCCSC(C)=O)NC(=O)C(C)(C)NC1=O,5.34518491628705,2
CC(=O)SCCCCC[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CCOCCSC(C)=O)NC(=O)C(C)(C)NC1=O,5.328788659588897,2
CC(=O)SCCCCC[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CCOCCSC(C)=O)NC1=O,5.187086643357144,1
CC(=O)SCCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1cccc2cccnc12,7.468521082957745,1
CC(=O)c1c(-c2ccc([N+](=O)[O-])cc2)cn(CCCCCC(=O)NO)c1C,7.2839966563652006,1
CC(=O)c1c(C)c2cnc(Nc3ccc(N(C)CCCCCCC(=O)NO)cn3)nc2n(C2CCCC2)c1=O,7.522878745280337,1
CC(=O)c1c(C)c2cnc(Nc3ccc(N(C)CCN(C)c4ccc(C(=O)NO)cn4)cn3)nc2n(C2CCCC2)c1=O,7.057991946977687,1
CC(=O)c1c(C)c2cnc(Nc3ccc(N(C)CCN(C)c4ncc(C(=O)NO)cn4)cn3)nc2n(C2CCCC2)c1=O,7.522878745280337,1
CC(=O)c1c(C)c2cnc(Nc3ccc(N(C)Cc4ccc(/C=C/C(=O)NO)cc4)cn3)nc2n(C2CCCC2)c1=O,7.204119982655925,1
CC(=O)c1c(C)c2cnc(Nc3ccc(OCCN(C)c4ccc(C(=O)NO)cn4)cn3)nc2n(C2CCCC2)c1=O,8.1249387366083,1
CC(=O)c1c(C)c2cnc(Nc3ccc(OCCN(C)c4ncc(C(=O)NO)cn4)cn3)nc2n(C2CCCC2)c1=O,7.522878745280337,1
CC(=O)c1ccc(-c2ccc(C(=O)C(F)(F)F)s2)cc1,7.537602002101044,1
CC(=O)c1cccc(-c2nnn(Cc3ccc(-c4nnc(C(F)F)o4)cc3)n2)c1,7.259637310505756,1
CC(C(=O)N(Cc1ccc(-c2noc(C(F)(F)F)n2)cc1)c1cccc(C(F)(F)F)c1)c1ncccn1,7.337242168318426,1
CC(C(=O)N(Cc1ccc(-c2noc(C(F)(F)F)n2)cc1)c1cccc(C(F)(F)F)c1)n1cncn1,7.769551078621726,1
CC(C(=O)N(Cc1ccc(-c2noc(C(F)(F)F)n2)cn1)c1cccc(F)c1)c1ccn(C)n1,8.065501548756432,1
