SMILES,pIC50_pred,IC50_nM_est,IC50_tier,docking_pred,zbg_tag,pains_brenk_flagged,soft_metabolic_liability,sa_score,MW,cLogP,HBD,HBA,TPSA,RotB,l_shape_2d_proxy,pIC50_hdac1_pred,pIC50_hdac6_pred,selectivity_vs_hdac1,selectivity_vs_hdac6,docking_hdac1_pred,docking_hdac6_pred,docking_selectivity,passes_ic50_selectivity,ic50_model_max_similarity,dock_model_max_similarity,ic50_model_low_confidence,dock_model_low_confidence,zbg_precedent_count,zbg_low_precedent,zbg_real_pic50_ceiling,exceeds_real_precedent,cluster_id,cluster_size
N#CCCC1CN(Cc2c(F)[nH]c3cc(CC#N)ccc23)CCN1CCc1ccc(O)[nH]c1=S,7.2414277487513035,57.35512772657253,Tier 1 (<150 nM),-7.6065864457212715,3-HPT,True,False,3.98348384613381,478.59700000000026,4.168950000000003,3,6,105.87,8,2.3597731710933525,6.7492450238879815,6.888629601470969,0.49218272486332193,0.35279814728033454,-6.244528670084014,-6.587722485603366,1.0188639601179057,False,0.34,0.22916666666666666,True,True,0,True,,False,0,58
N#CCCC1CN(Cc2c(F)[nH]c3cc(CC#N)ccc23)CCN1CCCc1ccc(O)[nH]c1=S,7.216639956459252,60.723954130787945,Tier 1 (<150 nM),-7.428464692712814,3-HPT,True,False,3.976427749093302,492.6240000000003,4.5590500000000045,3,6,105.87,9,1.877023410990671,6.747534675958906,6.775554055574143,0.4691052805003464,0.4410859008851089,-5.759722546792621,-6.65435418274846,0.7741105099643546,False,0.35353535353535354,0.2268041237113402,False,True,0,True,,False,0,58
N#CCCC1CN(Cc2c(F)[nH]c3cc(CCN)ccc23)CCN1CCc1ccc(O)[nH]c1=S,6.966870001483094,107.92697345499711,Tier 1 (<150 nM),-7.516936717117692,3-HPT,True,False,3.904634996014858,482.62900000000025,3.6040700000000023,4,6,108.1,9,2.4181302937095492,6.6824891587277495,6.956160508204772,0.28438084275534425,0.010709493278321602,-6.128748826001714,-6.763323010828226,0.7536137062894657,False,0.35,0.23,False,True,0,True,,False,0,58
N#CCc1ccc2c(CC3CN(CCCc4ccc(O)[nH]c4=S)CCN3CCCO)c[nH]c2c1,6.7980079461809195,159.21795950603445,Tier 2 (150-300 nM),-7.7103757106915465,3-HPT,True,False,3.655598606042533,479.6500000000002,3.5410700000000013,4,6,102.31,10,1.199510623085763,6.020524200548377,6.267700851897557,0.7774837456325425,0.5303070942833621,-6.122224471777195,-6.909260656750079,0.8011150539414675,False,0.3103448275862069,0.21495327102803738,True,True,0,True,,False,0,58
N#CCc1ccc2c(CN3CCN(CCc4ccc(O)[nH]c4=S)CC3c3ccoc3)c[nH]c2c1,6.762449549909423,172.80267061538612,Tier 2 (150-300 nM),-7.6259866272431776,3-HPT,True,False,3.7624813661395784,473.6020000000001,4.6917700000000035,3,6,95.22,7,2.648843381091106,6.428395624398442,6.87093888593925,0.3340539255109807,-0.10848933602982669,-6.791399514124309,-6.417312961981069,0.8345871131188689,False,0.36470588235294116,0.22429906542056074,False,True,0,True,,False,0,58
CC(C#N)CC1CN(Cc2c[nH]c3cc(CC#N)ccc23)CCN1CCc1ccc(O)[nH]c1=S,6.755294037915934,175.6733819302667,Tier 2 (150-300 nM),-7.8586082309182075,3-HPT,True,False,4.085252393565388,474.6340000000003,4.275850000000004,3,6,105.87,8,2.3569715649967535,6.6235790451687775,6.679520909978942,0.13171499274715615,0.07577312793699154,-6.650346039413787,-6.8221397837169695,1.036468447201238,False,0.3157894736842105,0.22641509433962265,True,True,0,True,,False,0,58
N#CCCCC1CN(Cc2c[nH]c3cc(C#N)ccc23)CCN1CCc1ccc(O)[nH]c1=S,6.516320823825518,304.564426740154,Tier 3 (300-500 nM),-8.20608477740755,3-HPT,True,False,3.66010282077092,460.6070000000003,4.225550000000004,3,6,105.87,8,1.9985279220180632,6.8394715881906345,6.051164632830615,-0.32315076436511614,0.4651561909949038,-6.628906579204378,-6.643281843260628,1.562802934146922,False,0.3333333333333333,0.23529411764705882,True,True,0,True,,False,0,58
CC(CCC#N)c1ccc2c(CN3CCN(CCc4ccc(O)[nH]c4=S)C(CO)C3)c[nH]c2c1,6.509455291013193,309.4173832638523,Tier 3 (300-500 nM),-7.2268632626898555,3-HPT,True,False,3.9685807044297823,479.6500000000001,4.059570000000003,4,6,102.31,9,3.4587991204285586,6.271284099578932,6.188556765795628,0.2381711914342608,0.3208985252175651,-6.275142809330107,-6.641871440302162,0.5849918223876935,False,0.3238095238095238,0.2727272727272727,True,True,0,True,,False,0,58
N#CCc1ccc2c(CN3CCN(CCc4ccc(O)[nH]c4=S)C(CC#N)C3)c(F)[nH]c2c1,6.506253999836008,311.7066015385984,Tier 3 (300-500 nM),-7.61252430834787,3-HPT,True,False,4.0207161294107685,464.5700000000001,3.778850000000002,3,6,105.86999999999998,7,3.00058140643849,6.662575325795004,6.500905705748228,-0.15632132595899595,0.005348294087779593,-6.362111658447775,-6.7392831938783395,0.8732411144695309,False,0.33,0.21359223300970873,True,True,0,True,,False,0,58
N#CCCc1c(Cl)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1CCc1ccccc1C#N,7.883602336138913,13.073674376073756,Tier 1 (<150 nM),-7.476167264396425,Acylurea,False,True,4.073603178705143,490.0070000000004,3.986660000000003,2,5,109.02000000000001,7,1.6759804712969395,7.026283782495751,7.13568913367463,0.8573185536431618,0.7479132024642832,-5.48822242900905,-6.684424334636147,0.7917429297602778,False,0.5423728813559322,0.2926829268292683,False,True,24,False,8.481486060122112,False,1,55
