SMILES,pIC50_pred,IC50_nM_est,IC50_tier,docking_pred,zbg_tag,pains_brenk_flagged,soft_metabolic_liability,sa_score,MW,cLogP,HBD,HBA,TPSA,RotB,l_shape_2d_proxy,pIC50_hdac1_pred,pIC50_hdac6_pred,selectivity_vs_hdac1,selectivity_vs_hdac6,docking_hdac1_pred,docking_hdac6_pred,docking_selectivity,passes_ic50_selectivity,ic50_model_max_similarity,dock_model_max_similarity,ic50_model_low_confidence,dock_model_low_confidence,zbg_precedent_count,zbg_low_precedent,zbg_real_pic50_ceiling,exceeds_real_precedent,cluster_id,cluster_size
N#CCCCc1c(Cl)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1CCc1ccc(N)cc1,7.744586832644829,18.005830906703153,Tier 1 (<150 nM),-8.344298427349852,Acylurea,True,True,3.984879794089757,494.03900000000044,4.0872800000000025,3,5,111.25,8,1.621249553741793,7.005543074678263,6.735019879411318,0.7390437579665656,1.0095669532335103,-5.338882903798526,-6.507962038654365,1.8363363886954867,False,0.5161290322580645,0.2717391304347826,False,True,24,False,8.481486060122112,False,1,55
N#CCCCCc1c(Cl)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1CCc1ccccc1,7.705514036121681,19.70089534145987,Tier 1 (<150 nM),-7.490326092366709,Acylurea,True,True,3.875101399573383,493.0510000000004,4.895180000000005,2,4,85.23,9,1.8980823720596944,6.579068370783224,6.854056571968616,1.1264456653384567,0.8514574641530643,-5.367017811148735,-6.582496934634038,0.9078291577326718,False,0.5161290322580645,0.3,False,True,24,False,8.481486060122112,False,1,55
COc1c(N2CCOCC2)cc(OCCCC#N)c2c1SC(=S)N1C2=NC(CO)CC1CO,7.702695177946464,19.829183056483952,Tier 1 (<150 nM),-7.68896217276728,Cyclic-thione,True,False,4.236244452096703,492.6230000000002,1.77908,2,10,110.78,8,1.1264798563712923,7.668286249253194,6.2956353156093465,0.034408928693269836,1.4070598623371176,-6.2277430665816675,-6.290071749780328,1.3988904229869519,False,0.45555555555555555,0.26262626262626265,False,True,77,False,7.244125144327508,True,2,32
N#CCCc1c(Cl)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1CCc1cccc(F)c1,7.696285678051786,20.12400061603038,Tier 1 (<150 nM),-7.584159828152133,Acylurea,False,True,3.9516699767765786,482.98700000000036,4.254080000000004,2,4,85.23,7,1.6506998278039902,6.737403034623854,7.161147839527545,0.9588826434279323,0.5351378385242409,-5.4731860979310705,-6.235339120563592,1.3488207075885414,False,0.5333333333333333,0.27906976744186046,False,True,24,False,8.481486060122112,False,1,55
N#CCCc1c(Cl)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1CCc1ccc(F)cc1,7.689839135480352,20.424943531510824,Tier 1 (<150 nM),-7.939273942781803,Acylurea,False,True,3.912963553303145,482.98700000000036,4.254080000000004,2,4,85.23,7,1.6785192791024326,6.940855850966902,7.5308051236189355,0.7489832845134501,0.15903401186141686,-6.034576464823305,-6.564717422614718,1.3745565201670846,False,0.5333333333333333,0.2839506172839506,False,True,24,False,8.481486060122112,False,1,55
N#CCCCc1c(Cl)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1CCc1ccccc1O,7.684396282904998,20.682532578857824,Tier 1 (<150 nM),-7.429266150052863,Acylurea,True,True,4.011345332551295,495.0230000000004,4.210680000000004,3,5,105.46000000000001,8,1.6954796240227084,7.008531165006737,6.990228729968985,0.6758651178982609,0.6941675529360127,-5.502371458179379,-6.452922388715612,0.976343761337251,False,0.5689655172413793,0.2891566265060241,False,True,24,False,8.481486060122112,False,1,55
CCOc1cc(CCCC#N)c(N2CCOCC2)c2c1C1=NC(NO)CC(N)N1C(=S)S2,7.672946464587575,21.235062101433396,Tier 1 (<150 nM),-7.751263196334345,Cyclic-thione,True,False,4.490020757806593,476.6280000000001,2.20078,3,10,119.36999999999999,7,1.752677875677361,6.934090585822841,6.85304161077292,0.7388558787647339,0.8199048538146547,-6.262656024163089,-6.412335033006208,1.338928163328137,False,0.3958333333333333,0.24175824175824176,False,True,77,False,7.244125144327508,True,5,19
N#CCCCc1c(Cl)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1CCc1ccccc1,7.661876365643343,21.78329808031597,Tier 1 (<150 nM),-7.430317373943333,Acylurea,True,True,3.866709825293305,479.0240000000004,4.505080000000004,2,4,85.23,8,1.7623220917239886,6.624253970687678,6.843610933704263,1.0376223949556644,0.8182654319390794,-5.427154484451073,-6.389975853197837,1.0403415207454962,False,0.5245901639344263,0.30337078651685395,False,True,24,False,8.481486060122112,False,1,55
N#CCCc1c(Cl)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1CCc1ccccc1Cl,7.661219835480656,21.816253155970536,Tier 1 (<150 nM),-7.233700474740707,Acylurea,False,True,3.9536883748733285,499.44200000000035,4.768380000000004,2,4,85.23,7,1.7335006230947114,6.585509077614878,7.283891769154436,1.075710757865778,0.3773280663262204,-5.928649661621312,-6.549529574533458,0.6841709002072491,False,0.5714285714285714,0.3333333333333333,False,True,24,False,8.481486060122112,False,1,55
Cc1ccccc1Cc1ccc(C(=O)NC(=O)NC2CN3CCC2C(CCCCCC#N)C3)cc1,7.660544552631103,21.850201551877873,Tier 1 (<150 nM),-10.230636847116964,Acylurea,True,True,4.43291825849628,472.63300000000044,4.819600000000005,2,4,85.23,9,2.1331742056166636,6.883752100173445,6.777450064432303,0.7767924524576584,0.8830944881988003,-5.959687874793207,-6.780421368275775,3.450215478841189,False,0.417910447761194,0.3409090909090909,False,True,24,False,8.481486060122112,False,7,3
