SMILES,pIC50_pred,IC50_nM_est,IC50_tier,docking_pred,zbg_tag,pains_brenk_flagged,soft_metabolic_liability,sa_score,MW,cLogP,HBD,HBA,TPSA,RotB,l_shape_2d_proxy,pIC50_hdac1_pred,pIC50_hdac6_pred,selectivity_vs_hdac1,selectivity_vs_hdac6,docking_hdac1_pred,docking_hdac6_pred,docking_selectivity,passes_ic50_selectivity,ic50_model_max_similarity,dock_model_max_similarity,ic50_model_low_confidence,dock_model_low_confidence,zbg_precedent_count,zbg_low_precedent,zbg_real_pic50_ceiling,exceeds_real_precedent,cluster_id,cluster_size
CC(O)CC(=O)c1c(OCC#N)c(Cc2ccncc2)cc(-c2cscn2)c1C(=O)O,7.867451768425661,13.56901215723276,Tier 1 (<150 nM),-7.400673018098315,Carboxylate,False,False,3.604466190967379,437.47700000000015,3.350080000000002,2,8,133.39999999999998,9,1.11501550690158,6.9924438639074955,6.010062152309702,0.8750079045181653,1.8573896161159587,-6.702587124998735,-6.832072222271629,0.5686007958266863,False,0.3404255319148936,0.27906976744186046,True,True,148,False,9.69897000433602,False,1,49
N#CCOc1c(Cc2ccnc(Cl)c2)cc(-c2cscn2)c(C(=O)O)c1C(=O)CCF,7.866423423325289,13.601179640036108,Tier 1 (<150 nM),-7.12295514318363,Carboxylate,True,False,3.3387567540002756,459.88600000000025,4.592180000000003,1,7,113.17000000000002,9,1.09891752594735,6.375146353566359,6.355208789467909,1.4912770697589295,1.5112146338573798,-6.870932120919099,-6.91050429964407,0.21245084353956045,False,0.3402061855670103,0.22093023255813954,True,True,148,False,9.69897000433602,False,1,49
N#Cc1cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc(C(=O)Cc2ccccc2F)c1CCCO,7.8558651955195185,13.935893042478199,Tier 1 (<150 nM),-7.0283226992905,Acylurea,False,True,4.022543003659661,492.55100000000033,2.581280000000001,3,6,122.53000000000002,8,2.014288777584775,6.794351128444344,6.080184063789285,1.0615140670751746,1.7756811317302335,-6.185446493202474,-6.352244945245145,0.6760777540453553,False,0.45454545454545453,0.2903225806451613,False,True,24,False,8.481486060122112,False,3,39
N#CCOc1c(Cc2ccncc2)cc(-c2cscn2)c(C(=O)O)c1C(=O)CNF,7.8397336968445455,14.463263655046452,Tier 1 (<150 nM),-7.753411726742507,Carboxylate,True,False,3.340452675272127,426.4290000000002,3.053280000000001,2,8,125.20000000000002,9,1.0524606030832926,6.934625817659398,6.9404857581654404,0.9051078791851479,0.899247938679105,-6.6336373533478685,-6.699209825628292,1.0542019011142152,False,0.3561643835616438,0.26744186046511625,False,True,148,False,9.69897000433602,False,1,49
N#Cc1ccc(Cc2cc(Cn3cccc(O)c3=S)cc(N3CCOC(N)C3)c2)c(CCCN)c1,7.832697670270545,14.69949211888709,Tier 1 (<150 nM),-7.361987761611368,3-HPT,True,False,3.677101595247148,489.6450000000004,3.446670000000002,3,7,113.46,8,1.4438767848749368,6.9691222241948285,6.206164679649754,0.8635754460757168,1.6265329906207917,-6.887815644365011,-5.980715889463502,0.4741721172463569,False,0.4583333333333333,0.21978021978021978,False,True,27,False,6.247789037426088,True,2,40
N#CCOc1c(Cc2ccncc2)cc(-c2cscn2)c(C(=O)O)c1C(=O)COCF,7.813627084138823,15.35935279045703,Tier 1 (<150 nM),-7.456934176425431,Carboxylate,False,False,3.2921091231828177,441.4400000000003,3.522780000000002,1,8,122.40000000000002,10,1.1603096714815644,6.504885774329631,6.6989990780306385,1.308741309809192,1.1146280061081848,-6.639483841801011,-6.985801312710612,0.47113286371481866,False,0.32432432432432434,0.26744186046511625,True,True,148,False,9.69897000433602,False,1,49
COCCC(=O)c1c(OCC#N)c(Cc2ccncc2)cc(-c2cscn2)c1C(=O)O,7.783775223911735,16.45223014506242,Tier 1 (<150 nM),-7.57068012241511,Carboxylate,False,False,3.1047612210849147,437.47700000000015,3.615680000000002,1,8,122.40000000000002,10,1.1603096714815642,6.6428439912837804,6.276600987717365,1.1409312326279544,1.5071742361943699,-6.656711745457961,-6.611408408479163,0.9139683769571496,False,0.3404255319148936,0.29411764705882354,True,True,148,False,9.69897000433602,False,1,49
N#Cc1c(Cc2ccncc2)cc(-c2cscn2)c(C(=O)O)c1C(=O)CCCO,7.777479011373152,16.69248476867888,Tier 1 (<150 nM),-7.155359598127337,Carboxylate,False,False,3.0488122010709438,407.4510000000003,3.3209800000000027,2,7,124.17,8,1.5111426083852053,6.479172423518558,5.6420418742395695,1.2983065878545936,2.1354371371335823,-6.556782273974051,-6.791058460753451,0.3643011373738858,False,0.34782608695652173,0.25675675675675674,True,True,148,False,9.69897000433602,False,1,49
COCC(=O)c1c(OCC#N)c(Cc2ccnc(C(C)(C)C)c2)cc(-c2cscn2)c1C(=O)O,7.774330743743922,16.813930822020275,Tier 1 (<150 nM),-7.519598722004119,Carboxylate,False,False,3.269650486858369,479.5580000000002,4.523080000000004,1,8,122.40000000000002,9,1.326341069271643,6.42175544179176,6.7039039762918895,1.3525753019521627,1.070426767452033,-6.883182395656871,-6.795867579193757,0.6364163263472475,False,0.35802469135802467,0.24468085106382978,False,True,148,False,9.69897000433602,False,1,49
CS(=O)(=O)C1CCN2C(=S)Sc3ccc(C(N)CCCC#N)c(N4CCOCC4)c3C2=N1,7.76879494905173,17.02962367620342,Tier 1 (<150 nM),-7.201846296821539,Cyclic-thione,True,False,4.401649633546237,493.6800000000005,2.430480000000001,1,9,112.02,6,1.3947371155261115,6.672654324208025,6.192476582937025,1.096140624843705,1.5763183661147053,-6.3837468752981,-6.334920104017448,0.8180994215234385,False,0.3516483516483517,0.23157894736842105,False,True,50,False,7.244125144327508,True,9,15
CCCC(=O)c1c(OCC#N)c(Cc2ccncc2)cc(-c2cscn2)c1C(=O)O,7.76084274529846,17.344319085601537,Tier 1 (<150 nM),-7.49100753355054,Carboxylate,False,False,3.058988059887513,421.4780000000001,4.379280000000003,1,7,113.17,9,1.0524606030832921,6.695332102077098,6.191939905715775,1.0655106432213612,1.5689028395826847,-6.5183822156615445,-6.962371343598418,0.5286361899521221,False,0.3516483516483517,0.27380952380952384,False,True,148,False,9.69897000433602,False,1,49
N#CCOc1c(Cc2ccncc2)cc(-c2cscn2)c(C(=O)O)c1C(=O)COF,7.7598735420694265,17.38306915525748,Tier 1 (<150 nM),-7.586291441776198,Carboxylate,False,False,3.3174729467653403,427.41300000000024,3.4802800000000023,1,8,122.40000000000002,9,1.0524606030832926,6.477249930799139,6.996230997390659,1.2826236112702878,0.7636425446787678,-6.827386191461694,-6.805815218374609,0.7589052503145037,False,0.3382352941176471,0.26506024096385544,True,True,148,False,9.69897000433602,False,1,49
N#CCCCOc1c(Cc2ccncc2)cc(-c2cscn2)c(C(=O)O)c1C(=O)CN,7.759571435087645,17.395165494856478,Tier 1 (<150 nM),-7.432922291172169,Carboxylate,True,False,3.136862270035964,436.4930000000002,3.318080000000001,2,8,139.19000000000003,10,1.2392492472599224,6.809838592861285,6.166932221845613,0.9497328422263607,1.5926392132420322,-6.954233449844495,-6.869782560963901,0.4786888413276733,False,0.3229166666666667,0.24358974358974358,True,True,148,False,9.69897000433602,False,1,49
CCCc1c(CCCCCC#N)ccc2c1C1=NC(S(C)(=O)=O)CCN1C(=S)S2,7.7432698004224765,18.06051788648208,Tier 1 (<150 nM),-7.1894865237427625,Cyclic-thione,True,False,3.9707799582525487,449.6670000000002,4.479180000000004,0,6,73.52999999999999,8,2.06864722921205,6.638360729922706,5.890261865955771,1.1049090704997706,1.8530079344667056,-6.737426478694968,-6.983542322238927,0.20594420150383552,False,0.3787878787878788,0.23157894736842105,False,True,50,False,7.244125144327508,True,6,21
CS(=O)(=O)C1CCN2C(=S)Sc3ccc(C(N)CCC#N)c(N4CCOCC4)c3C2=N1,7.742450813235589,18.094608322308545,Tier 1 (<150 nM),-7.1292956992209,Cyclic-thione,True,False,4.440370268492753,479.6530000000005,2.0403800000000003,1,9,112.02,5,1.2223072166314346,6.689732130919225,6.13879829669924,1.052718682316364,1.603652516536349,-6.9481881265825125,-6.465188070648897,0.18110757263838728,False,0.35294117647058826,0.22105263157894736,False,True,50,False,7.244125144327508,True,9,15
CC(Cl)CC(=O)c1c(OCC#N)c(Cc2ccncc2)cc(-c2cscn2)c1C(=O)O,7.717034589231637,19.185159350567687,Tier 1 (<150 nM),-7.4762568924720085,Carboxylate,True,False,3.6739850238586262,455.9230000000001,4.596580000000004,1,7,113.17,9,1.11501550690158,6.818202634585604,6.351014629348853,0.8988319546460328,1.3660199598827836,-6.168976601611119,-6.927358809175378,0.5488980832966304,False,0.34210526315789475,0.26136363636363635,True,True,148,False,9.69897000433602,False,1,49
CC(F)CC(=O)c1c(OCC#N)c(Cc2ccncc2)cc(-c2cscn2)c1C(=O)O,7.716308801103476,19.217248182172234,Tier 1 (<150 nM),-7.404202427296507,Carboxylate,False,False,3.6928301166968236,439.46800000000013,4.327280000000004,1,7,113.17,9,1.11501550690158,6.685947619459847,6.886864843147788,1.030361181643629,0.8294439579556876,-6.115323930293588,-6.851044125642058,0.5531583016544497,False,0.3424657534246575,0.26136363636363635,True,True,148,False,9.69897000433602,False,1,49
N#CCOc1c(Cc2ccncc2)cc(-c2cscn2)c(C(=O)O)c1C(=O)CF,7.714452319236732,19.299572126594146,Tier 1 (<150 nM),-7.522371038804481,Carboxylate,False,False,3.217703195442427,411.4140000000002,3.5486800000000027,1,7,113.17000000000002,8,1.0403811116844883,6.548385226409446,6.753983218623266,1.1660670928272854,0.9604691006134658,-6.830343623674215,-6.868626564048687,0.6537444747557943,False,0.32608695652173914,0.2619047619047619,True,True,148,False,9.69897000433602,False,1,49
CC1CC(O)N2C(=S)Sc3c(Cc4ccccc4)cc(CCO)c(CCCC#N)c3C2=N1,7.713520409814121,19.34102962669222,Tier 1 (<150 nM),-8.084449792694167,Cyclic-thione,True,False,4.14609599026644,465.64400000000035,4.208280000000003,2,6,79.85000000000001,7,1.1758744566919543,6.643326455085394,6.460509707708418,1.070193954728727,1.253010702105703,-6.345312659479509,-6.315321220027935,1.7391371332146583,False,0.3333333333333333,0.25,True,True,50,False,7.244125144327508,True,6,21
N#Cc1ccc(Cc2cc(N3CCOC(F)C3)cc(C(N)(Cl)n3cccc(O)c3=S)c2)c(N)c1,7.70936763640039,19.526857799080314,Tier 1 (<150 nM),-7.18812421734387,3-HPT,True,False,4.230480967378987,499.9990000000001,3.956170000000001,3,7,113.46000000000001,5,1.7481002843842335,6.541755103184692,6.142589582536334,1.1676125332156975,1.5667780538640557,-6.713505516286773,-5.408417712370461,0.47461870105709725,False,0.3490566037735849,0.22330097087378642,True,True,27,False,6.247789037426088,True,15,2
CC1CC(O)N2C(=S)Sc3c(Cc4ccccc4)cc(CCCN)c(CCCC#N)c3C2=N1,7.703144045760584,19.80869906617063,Tier 1 (<150 nM),-8.022222439422478,Cyclic-thione,True,False,4.144850998741548,478.6870000000004,4.5647800000000025,2,6,85.64,8,1.1181971972396256,6.247227970400801,6.5272044846556465,1.4559160753597826,1.1759395611049372,-6.1310165111339865,-6.209676792872232,1.8125456465502463,False,0.34177215189873417,0.2403846153846154,True,True,50,False,7.244125144327508,True,6,21
