SMILES,pIC50_pred,IC50_nM_est,IC50_tier,docking_pred,zbg_tag,pains_brenk_flagged,soft_metabolic_liability,sa_score,MW,cLogP,HBD,HBA,TPSA,RotB,l_shape_2d_proxy,pIC50_hdac1_pred,pIC50_hdac6_pred,selectivity_vs_hdac1,selectivity_vs_hdac6,docking_hdac1_pred,docking_hdac6_pred,docking_selectivity,passes_ic50_selectivity,ic50_model_max_similarity,dock_model_max_similarity,ic50_model_low_confidence,dock_model_low_confidence,zbg_precedent_count,zbg_low_precedent,zbg_real_pic50_ceiling,exceeds_real_precedent,cluster_id,cluster_size
CCCC(=O)c1c(OCC#N)c(Cc2ccncc2F)cc(-c2cscn2)c1C(=O)O,6.796052869779479,159.93633148054494,Tier 2 (150-300 nM),-7.210960400161523,Carboxylate,False,False,3.2026315550612825,439.46800000000013,4.518380000000004,1,7,113.17,9,1.0339484015809046,6.793522320585954,6.467450643359007,0.0025305491935254665,0.32860222642047177,-6.2809463060454345,-6.698853102056271,0.5121072981052519,False,0.3829787234042553,0.25842696629213485,False,True,148,False,9.69897000433602,False,1,49
CC(=O)c1c(OCC#N)c(Cc2ccncc2Cl)cc(-c2cscn2)c1C(=O)O,6.784102520027698,164.39835968502456,Tier 2 (150-300 nM),-7.669242507315085,Carboxylate,False,False,3.128945263401567,427.86900000000014,4.252480000000003,1,7,113.17,7,1.1726477378078208,7.032990736910252,6.4216384261287,-0.2488882168825537,0.36246409389899803,-6.779980551413288,-6.667605427115726,0.8892619559017971,False,0.391304347826087,0.25287356321839083,False,True,148,False,9.69897000433602,False,1,49
N#Cc1c(Cc2ccncc2)cc(-c2cscn2)c(C(=O)O)c1C(=O)C(F)CCO,6.474289537984397,335.51385732339793,Tier 3 (300-500 nM),-7.452243187564562,Carboxylate,False,False,3.713789191569637,425.44100000000026,3.268980000000002,2,7,124.17,8,1.301133175808959,6.6337322055787,6.216869627918286,-0.1594426675943028,0.257419910066111,-6.8102468470937865,-6.756223366095886,0.6419963404707758,False,0.3368421052631579,0.24705882352941178,True,True,148,False,9.69897000433602,False,21,1
COCCC(=O)c1c(OC)c(Cc2ccncc2)cc(-c2cscn2)c1C(=O)O,6.450431229054333,354.46125511518346,Tier 3 (300-500 nM),-7.000888461312269,Carboxylate,False,False,2.922805446849555,412.46700000000016,3.7219000000000024,1,7,98.61,9,1.288391922140543,5.871959875345973,5.759898015149303,0.5784713537083599,0.69053321390503,-6.49977173862925,-6.762852696185833,0.23803576512643598,False,0.3561643835616438,0.2727272727272727,False,True,148,False,9.69897000433602,False,1,49
COc1cc(Cc2cc(-c3cscn3)c(C(=O)O)c(C(C)=O)c2OCC#N)c(F)cn1,6.359968240336069,436.547755517206,Tier 3 (300-500 nM),-7.323183898984661,Carboxylate,False,False,3.2411255282893388,441.4400000000002,3.746780000000002,1,8,122.40000000000002,8,1.200035054041486,7.192532194684824,6.863538183742506,-0.8325639543487551,-0.5035699434064371,-6.810728333258478,-6.7895443896314855,0.5124555657261833,False,0.3617021276595745,0.24096385542168675,False,True,148,False,9.69897000433602,False,1,49
CCCCc1ccc2c(c1CCCCCCC#N)C1=NC(N3CCNCC3)CC(O)N1C(=S)S2,7.962933300970812,10.890973442673044,Tier 1 (<150 nM),-7.333351165763795,Cyclic-thione,True,False,4.29436892077897,499.75000000000017,4.438380000000004,2,7,74.89,10,1.1796590995325686,6.705978079840571,6.61011145438208,1.2569552211302417,1.352821846588732,-6.578098929676635,-6.845107025040666,0.48824414072312905,False,0.35714285714285715,0.22,False,True,50,False,7.244125144327508,True,6,21
CCCCc1ccc2c(c1CCCCCC#N)C1=NC(N3CCNCC3)CC(O)N1C(=S)S2,7.942665723058628,11.4112777693071,Tier 1 (<150 nM),-7.489998009493495,Cyclic-thione,True,False,4.308947721973523,485.7230000000002,4.048280000000004,2,7,74.89,9,1.1523729081407612,6.705978079840571,6.629297900002219,1.2366876432180574,1.3133678230564092,-6.513321173320703,-6.901684260034873,0.5883137494586217,False,0.35714285714285715,0.22,False,True,50,False,7.244125144327508,True,6,21
CS(=O)(=O)C1CCN2C(=S)Sc3ccc(C(N)CCCC#N)c(N4CCOCC4)c3C2=N1,7.76879494905173,17.02962367620342,Tier 1 (<150 nM),-7.201846296821539,Cyclic-thione,True,False,4.401649633546237,493.6800000000005,2.430480000000001,1,9,112.02,6,1.3947371155261115,6.672654324208025,6.192476582937025,1.096140624843705,1.5763183661147053,-6.3837468752981,-6.334920104017448,0.8180994215234385,False,0.3516483516483517,0.23157894736842105,False,True,50,False,7.244125144327508,True,9,15
CC1CC(O)N2C(=S)Sc3c(Cc4ccccc4)cc(CCCN)c(CCCN)c3C2=N1,6.817820714100581,152.11753733287637,Tier 2 (150-300 nM),-7.812753744192617,Cyclic-thione,True,False,4.075421264991717,468.6920000000004,3.609800000000001,3,6,87.86999999999999,8,1.1900413606264149,5.9507375589540095,6.737475958439759,0.8670831551465712,0.08034475566082122,-6.237040642571735,-6.230672155690258,1.5757131016208819,False,0.3333333333333333,0.25842696629213485,True,True,50,False,7.244125144327508,False,16,1
CCNC(=O)C(CN)c1ccc2c(c1N1CCOC(CC#N)C1)C1=NCCCN1C(=S)S2,6.808255248775062,155.50514094595502,Tier 2 (150-300 nM),-7.390513097593541,Cyclic-thione,True,False,4.343157190604566,472.64000000000027,1.8267800000000012,2,8,106.97999999999999,6,1.3146610474687797,6.171366977034539,5.586499466135482,0.6368882717405224,1.2217557826395797,-6.3306670068534885,-6.634427884696512,0.7560852128970286,False,0.4166666666666667,0.2524271844660194,False,True,50,False,7.244125144327508,False,23,6
